ID,customer_id,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,disbursement_date,due_date,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,target
ID_255453290751267278,255453,Kenya,290751,267278,Type_1,4458.0,4458.0,2022-10-29,2022-11-05,7,Repeat Loan,1337.4,0.3,1337.0,0
ID_256097246719267278,256097,Kenya,246719,267278,Type_1,21556.0,22183.0,2022-08-29,2022-09-05,7,Repeat Loan,6466.8,0.3,6655.0,0
ID_254787264858267278,254787,Kenya,264858,267278,Type_1,2564.0,2564.0,2022-09-22,2022-09-29,7,Repeat Loan,0.8,0.000312012480499219,1.0,0
ID_253053226049267278,253053,Kenya,226049,267278,Type_1,5099.0,5161.0,2022-07-27,2022-08-03,7,Repeat Loan,1529.7,0.3,1548.0,0
ID_246980289116267278,246980,Kenya,289116,267278,Type_1,3079.0,3183.0,2022-10-27,2022-11-03,7,Repeat Loan,923.7,0.3,955.0,0
ID_254728304124267278,254728,Kenya,304124,267278,Type_1,25783.0,26568.0,2022-11-25,2022-12-02,7,Repeat Loan,12.91,0.000500717527052709,13.0,0
ID_262028295471267278,262028,Kenya,295471,267278,Type_1,6579.0,6579.0,2022-11-08,2022-11-15,7,Repeat Loan,1973.7,0.3,1974.0,0
ID_308400367073251804,308400,Kenya,367073,251804,Type_7,5000.0,5176.0,2024-06-22,2024-06-29,7,Repeat Loan,1666.0,0.3332,1725.0,0
ID_264240238457267278,264240,Kenya,238457,267278,Type_1,1875.0,1875.0,2022-08-17,2022-08-24,7,Repeat Loan,22.66,0.0120853333333333,23.0,0
ID_255510241034267278,255510,Kenya,241034,267278,Type_1,2359.0,2393.0,2022-08-20,2022-08-27,7,Repeat Loan,627.9,0.266172106824925,637.0,0
ID_251566287741267278,251566,Kenya,287741,267278,Type_1,4398.0,4398.0,2022-10-25,2022-11-01,7,Repeat Loan,1319.4,0.3,1319.0,0
ID_250775227072267278,250775,Kenya,227072,267278,Type_1,5099.0,5125.0,2022-07-28,2022-08-04,7,Repeat Loan,1529.7,0.3,1538.0,0
ID_262000296135267278,262000,Kenya,296135,267278,Type_1,450.0,450.0,2022-11-09,2022-11-16,7,Repeat Loan,135.0,0.3,135.0,0
ID_308629369081267278,308629,Kenya,369081,267278,Type_7,7000.0,7246.0,2024-08-16,2024-08-23,7,Repeat Loan,1400.0,0.2,1449.0,0
ID_270963259552267278,270963,Kenya,259552,267278,Type_1,3720.0,3815.0,2022-09-15,2022-09-22,7,Repeat Loan,1116.0,0.3,1145.0,0
ID_273379307255267278,273379,Kenya,307255,267278,Type_9,113375.71,115076.35,2023-06-01,2023-07-16,45,Repeat Loan,27895.0,0.246040355557641,28313.0,0
ID_249220227567267278,249220,Kenya,227567,267278,Type_1,8893.0,8957.0,2022-07-29,2022-08-05,7,Repeat Loan,2667.9,0.3,2687.0,0
ID_261026286204267278,261026,Kenya,286204,267278,Type_1,19855.0,19855.0,2022-10-22,2022-10-29,7,Repeat Loan,5956.5,0.3,5957.0,0
ID_259693294670267278,259693,Kenya,294670,267278,Type_1,34065.0,34288.0,2022-11-05,2022-11-12,7,Repeat Loan,882.84,0.0259163364156759,889.0,0
ID_249996268435267278,249996,Kenya,268435,267278,Type_1,7193.0,7237.0,2022-09-27,2022-10-04,7,Repeat Loan,2157.9,0.3,2171.0,0
ID_40047244200267278,40047,Kenya,244200,267278,Type_1,10078.0,10139.0,2022-08-25,2022-09-01,7,Repeat Loan,345.85,0.0343173248660448,348.0,0
ID_272225303911251804,272225,Kenya,303911,251804,Type_6,2090.0,2132.0,2022-11-25,2022-12-02,7,Repeat Loan,334.0,0.159808612440191,341.0,0
ID_270676270323267278,270676,Kenya,270323,267278,Type_1,4359.0,4390.0,2022-09-29,2022-10-06,7,Repeat Loan,711.28,0.163175040146822,716.0,0
ID_253896256940267278,253896,Kenya,256940,267278,Type_1,1200.0,1209.0,2022-09-10,2022-09-17,7,Repeat Loan,360.0,0.3,363.0,0
ID_251354290913267278,251354,Kenya,290913,267278,Type_1,77288.0,78383.0,2022-10-29,2022-11-05,7,Repeat Loan,23186.4,0.3,23515.0,0
ID_272412306062251804,272412,Kenya,306062,251804,Type_4,10000.0,10700.0,2022-12-07,2023-01-07,31,Repeat Loan,1333.0,0.1333,1426.0,0
ID_252416214747267278,252416,Kenya,214747,267278,Type_1,5248.0,5361.0,2022-07-13,2022-07-20,7,Repeat Loan,1574.4,0.3,1608.0,0
ID_263097264680267278,263097,Kenya,264680,267278,Type_1,67990.0,67990.0,2022-09-21,2022-09-28,7,Repeat Loan,7585.69,0.11157067215767,7586.0,0
ID_247600301078267278,247600,Kenya,301078,267278,Type_1,1411.0,1411.0,2022-11-18,2022-11-25,7,Repeat Loan,423.3,0.3,423.0,0
ID_267330217417267278,267330,Kenya,217417,267278,Type_1,52790.0,52790.0,2022-07-16,2022-07-23,7,Repeat Loan,15837.0,0.3,15837.0,0
ID_132222230113267278,132222,Kenya,230113,267278,Type_1,49700.0,49700.0,2022-08-02,2022-08-09,7,Repeat Loan,14910.0,0.3,14910.0,0
ID_263308290072267278,263308,Kenya,290072,267278,Type_1,4609.0,4609.0,2022-10-29,2022-11-05,7,Repeat Loan,1382.7,0.3,1383.0,0
ID_265263240195267278,265263,Kenya,240195,267278,Type_1,2420.0,2420.0,2022-08-19,2022-08-26,7,Repeat Loan,726.0,0.3,726.0,0
ID_252289233472267278,252289,Kenya,233472,267278,Type_1,5700.0,5767.0,2022-08-08,2022-08-15,7,Repeat Loan,1710.0,0.3,1730.0,0
ID_308624373761267278,308624,Kenya,373761,267278,Type_7,15100.0,15644.0,2024-10-22,2024-10-29,7,Repeat Loan,3020.0,0.2,3129.0,0
ID_261179253402267278,261179,Kenya,253402,267278,Type_1,2380.0,2380.0,2022-09-06,2022-09-13,7,Repeat Loan,151.41,0.0636176470588235,151.0,0
ID_260095219566267278,260095,Kenya,219566,267278,Type_1,26395.0,26395.0,2022-07-19,2022-07-26,7,Repeat Loan,7918.5,0.3,7919.0,0
ID_247423247141267278,247423,Kenya,247141,267278,Type_1,1894.0,1894.0,2022-08-29,2022-09-05,7,Repeat Loan,14.94,0.00788806758183738,15.0,0
ID_246925260810267278,246925,Kenya,260810,267278,Type_1,6798.0,6798.0,2022-09-16,2022-09-23,7,Repeat Loan,0.0,0.0,0.0,0
ID_259222300310267278,259222,Kenya,300310,267278,Type_1,10278.0,10278.0,2022-11-17,2022-11-24,7,Repeat Loan,1995.6,0.194162288382953,1996.0,0
ID_265154231325267278,265154,Kenya,231325,267278,Type_1,9110.0,9110.0,2022-08-03,2022-08-10,7,Repeat Loan,2733.0,0.3,2733.0,0
ID_256926294221267278,256926,Kenya,294221,267278,Type_1,7836.0,8077.0,2022-11-05,2022-11-12,7,Repeat Loan,401.39,0.0512238386932108,414.0,0
ID_260797230940267278,260797,Kenya,230940,267278,Type_1,6249.0,6287.0,2022-08-02,2022-08-09,7,Repeat Loan,1874.7,0.3,1886.0,0
ID_259992294674267278,259992,Kenya,294674,267278,Type_1,1300.0,1323.0,2022-11-05,2022-11-12,7,Repeat Loan,390.0,0.3,397.0,0
ID_252856233228267278,252856,Kenya,233228,267278,Type_1,75431.0,75856.0,2022-08-08,2022-08-15,7,Repeat Loan,22629.3,0.3,22757.0,0
ID_260863223253267278,260863,Kenya,223253,267278,Type_1,1194.0,1194.0,2022-07-23,2022-07-30,7,Repeat Loan,358.2,0.3,358.0,0
ID_247158227803267278,247158,Kenya,227803,267278,Type_1,2239.0,2239.0,2022-07-29,2022-08-05,7,Repeat Loan,671.7,0.3,672.0,0
ID_271663283142267278,271663,Kenya,283142,267278,Type_1,1270.0,1298.0,2022-10-17,2022-10-24,7,Repeat Loan,381.0,0.3,389.0,0
ID_269038297178267278,269038,Kenya,297178,267278,Type_1,4249.0,4249.0,2022-11-11,2022-11-18,7,Repeat Loan,1274.7,0.3,1275.0,0
ID_263613304562267278,263613,Kenya,304562,267278,Type_1,5898.0,6080.0,2022-11-26,2022-12-03,7,Repeat Loan,2.3,0.000389962699220074,2.0,0
ID_261930262076267278,261930,Kenya,262076,267278,Type_1,3779.0,3806.0,2022-09-17,2022-09-24,7,Repeat Loan,1133.7,0.3,1142.0,0
ID_252856228292267278,252856,Kenya,228292,267278,Type_1,2349.0,2434.0,2022-07-30,2022-08-06,7,Repeat Loan,704.7,0.3,730.0,0
ID_256377233692267278,256377,Kenya,233692,267278,Type_1,34184.0,34684.0,2022-08-08,2022-08-15,7,Repeat Loan,10255.2,0.3,10405.0,0
ID_252632220480267278,252632,Kenya,220480,267278,Type_1,21297.0,21684.0,2022-07-20,2022-07-27,7,Repeat Loan,6389.1,0.3,6505.0,0
ID_262949290689267278,262949,Kenya,290689,267278,Type_1,4398.0,4429.0,2022-10-29,2022-11-05,7,Repeat Loan,74.47,0.0169326966803092,75.0,0
ID_12897299672267278,12897,Kenya,299672,267278,Type_1,14975.0,14975.0,2022-11-16,2022-11-23,7,Repeat Loan,4492.5,0.3,4493.0,0
ID_254099223570267278,254099,Kenya,223570,267278,Type_1,5913.0,6021.0,2022-07-25,2022-08-01,7,Repeat Loan,1773.9,0.3,1806.0,0
ID_250011302725267278,250011,Kenya,302725,267278,Type_1,1500.0,1511.0,2022-11-22,2022-11-29,7,Repeat Loan,0.0,0.0,0.0,0
ID_255682251892267278,255682,Kenya,251892,267278,Type_1,918.0,918.0,2022-09-05,2022-09-12,7,Repeat Loan,275.4,0.3,275.0,0
ID_268704295526267278,268704,Kenya,295526,267278,Type_1,1597.0,1657.0,2022-11-08,2022-11-15,7,Repeat Loan,479.1,0.3,497.0,0
ID_254350304218267278,254350,Kenya,304218,267278,Type_1,4905.0,4926.0,2022-11-25,2022-12-02,7,Repeat Loan,1471.5,0.3,1478.0,0
ID_310606369663267278,310606,Kenya,369663,267278,Type_7,5000.0,5176.0,2024-08-26,2024-09-02,7,Repeat Loan,1000.0,0.2,1035.0,0
ID_258983248626267278,258983,Kenya,248626,267278,Type_1,7398.0,7398.0,2022-08-31,2022-09-07,7,Repeat Loan,7.85,0.0010610975939443,8.0,0
ID_311597371843267278,311597,Kenya,371843,267278,Type_7,4990.0,5165.0,2024-09-25,2024-10-02,7,Repeat Loan,998.0,0.2,1033.0,0
ID_263235243791267278,263235,Kenya,243791,267278,Type_1,4500.0,4500.0,2022-08-24,2022-08-31,7,Repeat Loan,1350.0,0.3,1350.0,0
ID_248718298630267278,248718,Kenya,298630,267278,Type_1,10826.0,11141.0,2022-11-14,2022-11-21,7,Repeat Loan,3247.8,0.3,3342.0,0
ID_243708290929267278,243708,Kenya,290929,267278,Type_1,5839.0,5911.0,2022-10-31,2022-11-07,7,Repeat Loan,1751.7,0.3,1773.0,0
ID_254380299475267278,254380,Kenya,299475,267278,Type_1,2380.0,2431.0,2022-11-15,2022-11-22,7,Repeat Loan,714.0,0.3,729.0,0
ID_246818226344267278,246818,Kenya,226344,267278,Type_1,6000.0,6000.0,2022-07-27,2022-08-03,7,Repeat Loan,1800.0,0.3,1800.0,0
ID_260907271227267278,260907,Kenya,271227,267278,Type_1,27119.0,27119.0,2022-09-30,2022-10-07,7,Repeat Loan,0.0,0.0,0.0,0
ID_114764295967267278,114764,Kenya,295967,267278,Type_1,919.0,919.0,2022-11-08,2022-11-15,7,Repeat Loan,275.7,0.3,276.0,0
ID_244565255949267278,244565,Kenya,255949,267278,Type_1,43174.0,43434.0,2022-09-10,2022-09-17,7,Repeat Loan,12952.2,0.3,13030.0,0
ID_255286247803267278,255286,Kenya,247803,267278,Type_1,6249.0,6249.0,2022-08-30,2022-09-06,7,Repeat Loan,749.4,0.119923187710033,749.0,0
ID_251457231748267278,251457,Kenya,231748,267278,Type_1,4989.0,5096.0,2022-08-04,2022-08-11,7,Repeat Loan,1496.7,0.3,1529.0,0
ID_251949242452267278,251949,Kenya,242452,267278,Type_1,2379.0,2396.0,2022-08-23,2022-08-30,7,Repeat Loan,713.7,0.3,719.0,0
ID_257047261701267278,257047,Kenya,261701,267278,Type_1,22995.0,22995.0,2022-09-17,2022-09-24,7,Repeat Loan,10.3,0.000447923461622091,10.0,0
ID_244960305263267278,244960,Kenya,305263,267278,Type_1,945.0,987.0,2022-11-28,2022-12-05,7,Repeat Loan,283.5,0.3,296.0,0
ID_240689300115267278,240689,Kenya,300115,267278,Type_1,2180.0,2221.0,2022-11-17,2022-11-24,7,Repeat Loan,654.0,0.3,666.0,0
ID_269531236943267278,269531,Kenya,236943,267278,Type_1,5229.0,5229.0,2022-08-15,2022-08-22,7,Repeat Loan,1568.7,0.3,1569.0,0
ID_255647218945267278,255647,Kenya,218945,267278,Type_1,2370.0,2370.0,2022-07-18,2022-07-25,7,Repeat Loan,711.0,0.3,711.0,0
ID_257825244484267278,257825,Kenya,244484,267278,Type_1,884.0,919.0,2022-08-25,2022-09-01,7,Repeat Loan,0.0,0.0,0.0,0
ID_269493239534267278,269493,Kenya,239534,267278,Type_1,5060.0,5122.0,2022-08-18,2022-08-25,7,Repeat Loan,1518.0,0.3,1537.0,0
ID_248355283063267278,248355,Kenya,283063,267278,Type_1,16082.0,16407.0,2022-10-17,2022-10-24,7,Repeat Loan,4824.6,0.3,4922.0,0
ID_255429226626267278,255429,Kenya,226626,267278,Type_1,2210.0,2210.0,2022-07-28,2022-08-04,7,Repeat Loan,663.0,0.3,663.0,0
ID_247613294446267278,247613,Kenya,294446,267278,Type_1,1460.0,1471.0,2022-11-05,2022-11-12,7,Repeat Loan,77.56,0.0531232876712328,78.0,0
ID_249218253092267278,249218,Kenya,253092,267278,Type_1,1970.0,2042.0,2022-09-06,2022-09-13,7,Repeat Loan,0.0,0.0,0.0,0
ID_257047294641267278,257047,Kenya,294641,267278,Type_1,7458.0,7504.0,2022-11-05,2022-11-12,7,Repeat Loan,0.0,0.0,0.0,0
ID_269558299374267278,269558,Kenya,299374,267278,Type_1,4395.0,4553.0,2022-11-15,2022-11-22,7,Repeat Loan,1318.5,0.3,1366.0,0
ID_239792272332267278,239792,Kenya,272332,267278,Type_1,2078.0,2078.0,2022-10-01,2022-10-08,7,Repeat Loan,567.14,0.272925890279114,567.0,0
ID_239456292857267278,239456,Kenya,292857,267278,Type_1,4145.0,4145.0,2022-11-02,2022-11-09,7,Repeat Loan,1243.5,0.3,1244.0,0
ID_243976258844267278,243976,Kenya,258844,267278,Type_1,2884.0,2884.0,2022-09-14,2022-09-21,7,Repeat Loan,865.2,0.3,865.0,0
ID_264760220739267278,264760,Kenya,220739,267278,Type_1,790.0,790.0,2022-07-20,2022-07-27,7,Repeat Loan,237.0,0.3,237.0,0
ID_262582226415267278,262582,Kenya,226415,267278,Type_1,2239.0,2239.0,2022-07-28,2022-08-04,7,Repeat Loan,671.7,0.3,672.0,0
ID_255673226017267278,255673,Kenya,226017,267278,Type_1,3310.0,3334.0,2022-07-27,2022-08-03,7,Repeat Loan,993.0,0.3,1000.0,0
ID_259880244991267278,259880,Kenya,244991,267278,Type_1,3559.0,3584.0,2022-08-26,2022-09-02,7,Repeat Loan,915.18,0.257145265524023,922.0,0
ID_254409225793267278,254409,Kenya,225793,267278,Type_1,26745.0,26906.0,2022-07-27,2022-08-03,7,Repeat Loan,8023.5,0.3,8072.0,0
ID_259172267142267278,259172,Kenya,267142,267278,Type_1,13210.0,13614.0,2022-09-24,2022-10-01,7,Repeat Loan,0.0,0.0,0.0,0
ID_246758228497267278,246758,Kenya,228497,267278,Type_1,2949.0,2970.0,2022-07-30,2022-08-06,7,Repeat Loan,884.7,0.3,891.0,0
ID_254692254133267278,254692,Kenya,254133,267278,Type_1,2043.0,2043.0,2022-09-07,2022-09-14,7,Repeat Loan,612.9,0.3,613.0,0
ID_242487298491267278,242487,Kenya,298491,267278,Type_1,8700.0,8732.0,2022-11-14,2022-11-21,7,Repeat Loan,2610.0,0.3,2620.0,0
ID_251124259575267278,251124,Kenya,259575,267278,Type_1,11557.0,11773.0,2022-09-15,2022-09-22,7,Repeat Loan,46.8,0.00404949381327334,48.0,0
ID_241986228847267278,241986,Kenya,228847,267278,Type_1,4005.0,4063.0,2022-07-30,2022-08-06,7,Repeat Loan,1201.5,0.3,1219.0,0
ID_257942249094267278,257942,Kenya,249094,267278,Type_1,2385.0,2462.0,2022-09-01,2022-09-08,7,Repeat Loan,715.5,0.3,739.0,0
ID_248022305860267278,248022,Kenya,305860,267278,Type_1,1535.0,1535.0,2022-11-29,2022-12-06,7,Repeat Loan,460.5,0.3,461.0,0
ID_244946305753267278,244946,Kenya,305753,267278,Type_5,27000.0,28450.0,2022-11-29,2022-12-13,14,Repeat Loan,3600.0,0.133333333333333,3793.0,0
ID_258796222670267278,258796,Kenya,222670,267278,Type_1,23159.0,23159.0,2022-07-23,2022-07-30,7,Repeat Loan,6947.7,0.3,6948.0,0
ID_263180293578267278,263180,Kenya,293578,267278,Type_1,10235.0,10363.0,2022-11-04,2022-11-11,7,Repeat Loan,0.0,0.0,0.0,0
ID_254128233868267278,254128,Kenya,233868,267278,Type_1,1170.0,1170.0,2022-08-08,2022-08-15,7,Repeat Loan,351.0,0.3,351.0,0
ID_259172245348267278,259172,Kenya,245348,267278,Type_1,8643.0,8859.0,2022-08-26,2022-09-02,7,Repeat Loan,2592.9,0.3,2658.0,0
ID_247666227651267278,247666,Kenya,227651,267278,Type_1,1885.0,1899.0,2022-07-29,2022-08-05,7,Repeat Loan,565.5,0.3,570.0,0
ID_135406223550267278,135406,Kenya,223550,267278,Type_1,800.0,809.0,2022-07-24,2022-07-31,7,Repeat Loan,240.0,0.3,243.0,0
ID_247719287023267278,247719,Kenya,287023,267278,Type_1,3235.0,3341.0,2022-10-24,2022-10-31,7,Repeat Loan,970.5,0.3,1002.0,0
ID_250825267531267278,250825,Kenya,267531,267278,Type_1,7500.0,7500.0,2022-09-26,2022-10-03,7,Repeat Loan,2250.0,0.3,2250.0,0
ID_258887225978267278,258887,Kenya,225978,267278,Type_1,7394.0,7394.0,2022-07-27,2022-08-03,7,Repeat Loan,2218.2,0.3,2218.0,0
ID_244559222314267278,244559,Kenya,222314,267278,Type_1,3709.0,3806.0,2022-07-22,2022-07-29,7,Repeat Loan,1112.7,0.3,1142.0,0
ID_250743247792267278,250743,Kenya,247792,267278,Type_1,52898.0,52898.0,2022-08-30,2022-09-06,7,Repeat Loan,2865.79,0.0541757722409164,2866.0,0
ID_250011304110267278,250011,Kenya,304110,267278,Type_1,1500.0,1500.0,2022-11-25,2022-12-02,7,Repeat Loan,336.97,0.224646666666666,337.0,0
ID_248840277463267278,248840,Kenya,277463,267278,Type_1,2513.0,2513.0,2022-10-08,2022-10-15,7,Repeat Loan,0.0,0.0,0.0,0
ID_269691258952267278,269691,Kenya,258952,267278,Type_1,700.0,700.0,2022-09-14,2022-09-21,7,Repeat Loan,210.0,0.3,210.0,0
ID_265338239714267278,265338,Kenya,239714,267278,Type_1,6045.0,6119.0,2022-08-19,2022-08-26,7,Repeat Loan,0.0,0.0,0.0,0
ID_263665253485267278,263665,Kenya,253485,267278,Type_1,6794.0,6794.0,2022-09-06,2022-09-13,7,Repeat Loan,12.0,0.00176626435089785,12.0,0
ID_262763298048267278,262763,Kenya,298048,267278,Type_1,5035.0,5035.0,2022-11-12,2022-11-19,7,Repeat Loan,214.47,0.0425958291956305,214.0,0
ID_258857218462267278,258857,Kenya,218462,267278,Type_1,31533.0,31533.0,2022-07-18,2022-07-25,7,Repeat Loan,9459.9,0.3,9460.0,0
ID_246994287277267278,246994,Kenya,287277,267278,Type_1,4625.0,4792.0,2022-10-24,2022-10-31,7,Repeat Loan,1387.5,0.3,1438.0,0
ID_259762243310267278,259762,Kenya,243310,267278,Type_1,840.0,840.0,2022-08-24,2022-08-31,7,Repeat Loan,252.0,0.3,252.0,0
ID_250775218903267278,250775,Kenya,218903,267278,Type_1,2239.0,2255.0,2022-07-18,2022-07-25,7,Repeat Loan,671.7,0.3,677.0,0
ID_244565305484267278,244565,Kenya,305484,267278,Type_1,7798.0,7798.0,2022-11-28,2022-12-05,7,Repeat Loan,2339.4,0.3,2339.0,0
ID_245117223140267278,245117,Kenya,223140,267278,Type_1,12203.0,12577.0,2022-07-23,2022-07-30,7,Repeat Loan,3660.9,0.3,3773.0,0
ID_242060360593267278,242060,Kenya,360593,267278,Type_4,90000.0,90000.0,2023-11-15,2024-02-13,90,Repeat Loan,45000.0,0.5,51750.0,0
ID_259476282581267278,259476,Kenya,282581,267278,Type_1,16525.0,16525.0,2022-10-15,2022-10-22,7,Repeat Loan,0.0,0.0,0.0,0
ID_253481227983267278,253481,Kenya,227983,267278,Type_1,25081.0,25687.0,2022-07-30,2022-08-06,7,Repeat Loan,7524.3,0.3,7706.0,0
ID_249529215684267278,249529,Kenya,215684,267278,Type_1,479.0,483.0,2022-07-14,2022-07-21,7,Repeat Loan,143.7,0.3,145.0,0
ID_259622217643267278,259622,Kenya,217643,267278,Type_1,79185.0,80781.0,2022-07-16,2022-07-23,7,Repeat Loan,23755.5,0.3,24234.0,0
ID_254765285559267278,254765,Kenya,285559,267278,Type_1,1435.0,1457.0,2022-10-20,2022-10-27,7,Repeat Loan,430.5,0.3,437.0,0
ID_257099233767267278,257099,Kenya,233767,267278,Type_1,19174.0,19523.0,2022-08-08,2022-08-15,7,Repeat Loan,5752.2,0.3,5857.0,0
ID_271423299917267278,271423,Kenya,299917,267278,Type_1,5098.0,5098.0,2022-11-16,2022-11-23,7,Repeat Loan,0.0,0.0,0.0,0
ID_253896283763267278,253896,Kenya,283763,267278,Type_1,850.0,850.0,2022-10-17,2022-10-24,7,Repeat Loan,255.0,0.3,255.0,0
ID_259862284301267278,259862,Kenya,284301,267278,Type_1,7099.0,7099.0,2022-10-18,2022-10-25,7,Repeat Loan,2129.7,0.3,2130.0,0
ID_246628367024251804,246628,Kenya,367024,251804,Type_7,5450.0,5641.0,2024-06-21,2024-06-28,7,Repeat Loan,1816.0,0.333211009174311,1880.0,0
ID_232433236560267278,232433,Kenya,236560,267278,Type_1,1180.0,1189.0,2022-08-13,2022-08-20,7,Repeat Loan,0.0,0.0,0.0,0
ID_252289235992267278,252289,Kenya,235992,267278,Type_1,5700.0,5781.0,2022-08-12,2022-08-19,7,Repeat Loan,1710.0,0.3,1734.0,0
ID_260863285174267278,260863,Kenya,285174,267278,Type_1,679.0,679.0,2022-10-20,2022-10-27,7,Repeat Loan,0.0,0.0,0.0,0
ID_125027238603267278,125027,Kenya,238603,267278,Type_1,3337.0,3361.0,2022-08-17,2022-08-24,7,Repeat Loan,0.0,0.0,0.0,0
ID_259030267727267278,259030,Kenya,267727,267278,Type_1,4560.0,4560.0,2022-09-26,2022-10-03,7,Repeat Loan,0.0,0.0,0.0,0
ID_261476295248267278,261476,Kenya,295248,267278,Type_1,12463.0,12631.0,2022-11-07,2022-11-14,7,Repeat Loan,3642.59,0.292272326085212,3692.0,0
ID_251924246863267278,251924,Kenya,246863,267278,Type_1,2210.0,2210.0,2022-08-29,2022-09-05,7,Repeat Loan,233.12,0.105484162895927,233.0,0
ID_264529290142267278,264529,Kenya,290142,267278,Type_1,2199.0,2247.0,2022-10-29,2022-11-05,7,Repeat Loan,659.7,0.3,674.0,0
ID_261048250621267278,261048,Kenya,250621,267278,Type_1,1549.0,1606.0,2022-09-02,2022-09-09,7,Repeat Loan,464.7,0.3,482.0,0
ID_249649291638267278,249649,Kenya,291638,267278,Type_1,10528.0,10850.0,2022-10-31,2022-11-07,7,Repeat Loan,0.0,0.0,0.0,0
ID_255356220659267278,255356,Kenya,220659,267278,Type_1,360.0,360.0,2022-07-20,2022-07-27,7,Repeat Loan,108.0,0.3,108.0,0
ID_265323227530267278,265323,Kenya,227530,267278,Type_1,54490.0,54490.0,2022-07-29,2022-08-05,7,Repeat Loan,16347.0,0.3,16347.0,0
ID_246447297133267278,246447,Kenya,297133,267278,Type_1,7568.0,7586.0,2022-11-11,2022-11-18,7,Repeat Loan,2270.4,0.3,2276.0,0
ID_254249263720267278,254249,Kenya,263720,267278,Type_1,8066.0,8378.0,2022-09-20,2022-09-27,7,Repeat Loan,2419.8,0.3,2513.0,0
ID_268959298332267278,268959,Kenya,298332,267278,Type_1,9818.0,10118.0,2022-11-12,2022-11-19,7,Repeat Loan,0.0,0.0,0.0,0
ID_246079284973267278,246079,Kenya,284973,267278,Type_1,2820.0,2860.0,2022-10-19,2022-10-26,7,Repeat Loan,846.0,0.3,858.0,0
ID_254600288361267278,254600,Kenya,288361,267278,Type_1,14470.0,14911.0,2022-10-26,2022-11-02,7,Repeat Loan,4341.0,0.3,4473.0,0
ID_245914230330267278,245914,Kenya,230330,267278,Type_1,4970.0,4970.0,2022-08-02,2022-08-09,7,Repeat Loan,1491.0,0.3,1491.0,0
ID_269260269370267278,269260,Kenya,269370,267278,Type_1,1137.0,1155.0,2022-09-28,2022-10-05,7,Repeat Loan,341.1,0.3,347.0,0
ID_243954237764267278,243954,Kenya,237764,267278,Type_1,4989.0,5096.0,2022-08-16,2022-08-23,7,Repeat Loan,0.0,0.0,0.0,0
ID_261535256906267278,261535,Kenya,256906,267278,Type_1,21726.0,22388.0,2022-09-10,2022-09-17,7,Repeat Loan,1696.37,0.0780801804289791,1748.0,0
ID_248349244005267278,248349,Kenya,244005,267278,Type_1,6299.0,6402.0,2022-08-25,2022-09-01,7,Repeat Loan,1889.7,0.3,1921.0,0
ID_272004289560251804,272004,Kenya,289560,251804,Type_6,6375.0,6503.0,2022-10-28,2022-11-04,7,Repeat Loan,1020.0,0.16,1040.0,0
ID_248371301970267278,248371,Kenya,301970,267278,Type_1,5108.0,5175.0,2022-11-21,2022-11-28,7,Repeat Loan,1532.4,0.3,1553.0,0
ID_259936253629267278,259936,Kenya,253629,267278,Type_1,4699.0,4800.0,2022-09-07,2022-09-14,7,Repeat Loan,1409.7,0.3,1440.0,0
ID_259757239476267278,259757,Kenya,239476,267278,Type_1,29694.0,29694.0,2022-08-18,2022-08-25,7,Repeat Loan,3293.14,0.110902539233515,3293.0,0
ID_257440263551267278,257440,Kenya,263551,267278,Type_1,8676.0,8676.0,2022-09-20,2022-09-27,7,Repeat Loan,740.08,0.0853019824804057,740.0,0
ID_253143253793267278,253143,Kenya,253793,267278,Type_1,6666.0,6706.0,2022-09-07,2022-09-14,7,Repeat Loan,1066.42,0.159978997899789,1073.0,0
ID_247990271835267278,247990,Kenya,271835,267278,Type_1,1118.0,1136.0,2022-10-01,2022-10-08,7,Repeat Loan,87.2,0.0779964221824687,89.0,0
ID_244969292966267278,244969,Kenya,292966,267278,Type_1,3729.0,3731.0,2022-11-03,2022-11-10,7,Repeat Loan,1118.7,0.3,1119.0,0
ID_309644369457267278,309644,Kenya,369457,267278,Type_7,3220.0,3333.0,2024-08-23,2024-08-30,7,Repeat Loan,644.0,0.2,667.0,0
ID_249411247097267278,249411,Kenya,247097,267278,Type_1,7257.0,7341.0,2022-08-29,2022-09-05,7,Repeat Loan,13.9,0.00191539203527628,14.0,0
ID_251123252401267278,251123,Kenya,252401,267278,Type_1,2814.0,2814.0,2022-09-05,2022-09-12,7,Repeat Loan,0.0,0.0,0.0,0
ID_251956267146267278,251956,Kenya,267146,267278,Type_1,193.0,193.0,2022-09-24,2022-10-01,7,Repeat Loan,0.14,0.000725388601036269,0.0,0
ID_253758300872267278,253758,Kenya,300872,267278,Type_1,745.0,757.0,2022-11-18,2022-11-25,7,Repeat Loan,223.5,0.3,227.0,0
